Date-Time,AGCO,ALG,CAT,CNHI,DE,SAP
2001-10-25,10.7,13.43,46.37,,38.78,27.0
2001-10-26,11.28,13.48,47.3,,39.47,26.22
2001-10-29,11.0,13.4,45.7,,37.8,25.2
2001-10-30,11.15,13.4,44.91,,37.47,25.09
2001-10-31,11.56,13.4,44.72,,36.99,25.7
2001-11-01,11.95,13.2,45.2,,38.24,26.73
2001-11-02,12.8,13.3,45.71,,38.95,26.5
2001-11-05,11.85,13.3,46.1,,39.83,27.51
2001-11-06,12.24,13.3,47.79,,40.46,29.11
2001-11-07,12.1,13.0,48.3,,40.74,29.52
2001-11-08,12.2,13.05,48.39,,40.49,29.65
2001-11-09,13.39,13.05,48.25,,39.77,28.82
2001-11-12,13.3,13.0,47.78,,39.33,28.5
2001-11-13,13.44,13.0,48.96,,40.65,28.9
2001-11-14,13.4,13.12,48.38,,40.76,28.25
2001-11-15,13.07,13.04,47.97,,41.0,28.62
2001-11-16,12.96,13.0,49.1,,41.24,28.08
2001-11-19,13.0,13.0,50.01,,41.57,29.11
2001-11-20,13.05,13.0,49.2,,38.75,27.84
2001-11-21,13.25,13.0,48.42,,38.17,28.75
2001-11-23,13.21,13.0,48.64,,38.97,29.1
2001-11-26,13.24,13.0,49.25,,39.56,29.43
2001-11-27,13.32,13.0,48.7,,39.93,29.15
2001-11-28,14.25,13.0,48.19,,40.01,28.12
2001-11-29,14.01,13.15,48.2,,39.55,30.3
2001-11-30,13.95,13.05,47.42,,39.99,31.03
2001-12-03,14.36,13.05,47.41,,40.3,31.43
2001-12-04,14.45,13.0,48.46,,41.27,32.75
2001-12-05,15.12,13.0,50.55,,43.84,34.8
2001-12-06,15.65,13.0,50.51,,42.6,33.87
2001-12-07,15.55,13.1,51.15,,42.36,33.54
2001-12-10,15.36,13.1,50.01,,41.54,32.64
2001-12-11,16.08,13.1,50.5,,41.7,32.65
2001-12-12,15.7,13.0,51.0,,42.51,33.01
2001-12-13,15.56,13.03,50.21,,41.12,31.75
2001-12-14,15.7,13.05,50.07,,41.46,32.3
2001-12-17,16.52,13.25,49.9,,41.8,33.3
2001-12-18,16.85,13.3,51.36,,43.44,34.22
2001-12-19,16.27,14.1,52.05,,42.96,33.39
2001-12-20,15.87,13.9,50.6,,42.2,31.6
2001-12-21,15.89,13.8,51.45,,42.5,32.0
2001-12-24,15.85,13.7,52.0,,43.39,31.53
2001-12-26,16.22,13.85,52.45,,43.93,31.64
2001-12-27,15.9,13.85,52.76,,44.05,32.05
2001-12-28,15.94,13.85,53.19,,44.1,32.66
2001-12-31,15.78,14.25,52.25,,43.66,31.93
2002-01-02,15.78,14.25,51.65,,43.4,32.41
2002-01-03,15.83,13.6,52.33,,44.35,33.77
2002-01-04,15.87,14.0,53.86,,45.03,35.15
2002-01-07,16.08,14.8,53.15,,44.58,34.09
2002-01-08,16.08,14.1,51.35,,44.02,33.22
2002-01-09,15.79,14.0,51.56,,43.05,36.44
2002-01-10,15.5,14.15,51.14,,42.15,36.74
2002-01-11,15.7,14.24,50.82,,43.48,36.98
2002-01-14,15.2,14.0,50.49,,43.0,36.14
2002-01-15,15.17,14.0,49.75,,42.46,36.2
2002-01-16,14.95,14.12,48.02,,41.68,35.1
2002-01-17,15.61,14.2,49.31,,42.58,36.3
2002-01-18,15.65,14.2,48.98,,43.0,35.39
2002-01-22,15.7,14.2,48.18,,42.5,34.31
2002-01-23,15.13,14.2,48.76,,42.44,36.8
2002-01-24,15.29,14.05,49.1,,42.64,36.59
2002-01-25,15.23,14.13,50.1,,43.79,36.6
2002-01-28,15.42,14.15,50.83,,43.97,36.15
2002-01-29,15.09,14.05,49.7,,42.94,35.25
2002-01-30,15.09,14.05,50.2,,42.83,34.68
2002-01-31,15.01,14.05,50.28,,43.97,35.06
2002-02-01,15.1,14.13,50.52,,43.35,34.77
2002-02-04,14.92,14.13,49.03,,44.19,34.39
2002-02-05,15.02,14.13,48.78,,43.32,34.07
2002-02-06,15.01,14.13,48.62,,42.39,33.41
2002-02-07,16.56,14.13,47.43,,41.5,33.51
2002-02-08,16.77,14.15,48.5,,42.74,32.72
2002-02-11,17.0,14.15,49.78,,44.5,34.36
2002-02-12,17.09,14.3,50.24,,44.8,34.26
2002-02-13,17.18,14.38,50.77,,45.34,34.85
2002-02-14,16.95,14.4,50.53,,46.2,34.76
2002-02-15,17.25,14.33,49.93,,45.04,34.11
2002-02-19,17.32,14.14,49.9,,45.1,32.57
2002-02-20,18.25,14.3,51.1,,45.09,33.75
2002-02-21,18.7,14.1,51.88,,45.95,32.84
2002-02-22,20.93,14.1,52.68,,46.93,33.13
2002-02-25,21.16,14.6,56.06,,48.7,34.4
2002-02-26,21.55,14.73,55.96,,48.8,33.44
2002-02-27,21.44,14.75,55.9,,48.46,33.51
2002-02-28,22.46,14.88,55.51,,47.93,34.17
2002-03-01,21.31,14.87,56.33,,47.89,35.32
2002-03-04,21.45,14.99,59.08,,49.78,36.06
2002-03-05,20.85,15.0,58.0,,48.03,35.55
2002-03-06,22.2,14.9,59.02,,48.97,36.69
2002-03-07,22.02,14.96,58.52,,48.3,36.58
2002-03-08,22.1,14.95,59.33,,48.11,36.3
2002-03-11,22.15,14.95,59.1,,47.95,36.8
2002-03-12,21.58,15.0,58.91,,47.23,36.19
2002-03-13,20.96,14.95,57.49,,46.54,36.0
2002-03-14,21.65,14.99,58.66,,47.43,36.55
2002-03-15,21.72,15.0,59.79,,47.9,37.79
2002-03-18,22.4,14.9,59.12,,47.2,38.84
2002-03-19,22.45,14.8,59.3,,47.45,38.76
2002-03-20,22.63,15.85,58.03,,46.72,37.4
2002-03-21,21.95,15.7,57.1,,45.84,37.54
2002-03-22,22.3,15.65,57.13,,45.8,37.1
2002-03-25,21.7,15.7,55.94,,43.98,36.81
2002-03-26,21.86,16.45,56.25,,44.07,37.54
2002-03-27,22.55,16.5,57.49,,45.87,37.93
2002-03-28,22.82,16.25,56.85,,45.55,37.2
2002-04-01,21.96,16.45,56.92,,45.39,38.3
2002-04-02,21.27,16.6,56.4,,44.86,35.65
2002-04-03,20.8,16.35,54.92,,44.18,35.01
2002-04-04,20.79,16.59,55.41,,43.61,35.16
2002-04-05,21.01,16.6,57.36,,44.94,35.3
2002-04-08,21.72,16.8,57.75,,45.66,34.45
2002-04-09,22.05,16.85,57.88,,45.86,33.28
2002-04-10,23.03,17.0,59.49,,46.96,33.9
2002-04-11,22.49,16.95,58.43,,45.82,32.56
2002-04-12,22.5,16.98,57.97,,45.7,32.84
2002-04-15,21.18,16.65,57.99,,44.92,33.37
2002-04-16,20.77,16.7,56.65,,45.2,35.41
2002-04-17,19.7,16.7,55.8,,43.94,34.25
2002-04-18,19.8,16.66,54.92,,43.25,34.83
2002-04-19,20.5,16.6,55.04,,44.0,35.31
2002-04-22,19.92,16.65,53.83,,43.4,34.08
2002-04-23,19.7,16.45,53.1,,42.95,33.45
2002-04-24,19.14,16.37,53.0,,42.1,33.35
2002-04-25,20.09,16.19,53.6,,43.01,33.34
2002-04-26,21.09,16.52,54.15,,44.17,31.88
2002-04-29,21.75,16.33,52.89,,43.17,32.0
2002-04-30,22.72,16.4,54.62,,44.76,32.6
2002-05-01,23.0,16.0,54.13,,44.06,32.35
2002-05-02,22.55,16.0,54.65,,44.2,30.25
2002-05-03,22.4,16.0,54.0,,44.42,29.85
2002-05-06,21.58,16.22,52.4,,43.66,29.85
2002-05-07,21.76,15.9,52.61,,43.7,28.75
2002-05-08,22.49,16.0,55.02,,44.88,31.59
2002-05-09,21.26,15.8,53.86,,43.6,29.95
2002-05-10,21.04,15.65,52.81,,43.3,28.82
2002-05-13,20.79,15.5,52.75,,42.53,30.19
2002-05-14,22.43,15.75,54.24,,45.7,30.85
2002-05-15,21.5,15.8,56.0,,47.9,30.78
2002-05-16,21.14,16.0,55.17,,46.99,30.78
2002-05-17,21.1,15.88,54.79,,47.0,30.21
2002-05-20,21.17,15.77,54.04,,46.61,29.75
2002-05-21,21.0,15.5,53.44,,46.03,27.89
2002-05-22,21.5,15.64,54.27,,47.37,26.06
2002-05-23,21.59,15.8,54.25,,47.87,27.07
2002-05-24,21.0,15.75,53.95,,47.95,26.55
2002-05-28,20.98,16.2,53.49,,47.52,26.99
2002-05-29,20.53,16.5,52.5,,47.18,26.1
2002-05-30,20.86,16.52,52.0,,47.36,26.5
2002-05-31,20.75,16.8,52.27,,47.0,25.8
2002-06-03,19.63,16.9,51.85,,46.26,25.0
2002-06-04,20.78,16.25,50.84,,45.7,26.27
2002-06-05,22.04,16.2,51.43,,46.91,26.65
2002-06-06,21.65,15.6,50.25,,46.01,26.4
2002-06-07,21.95,15.69,50.62,,46.39,26.33
2002-06-10,22.02,15.6,50.53,,46.92,26.3
2002-06-11,22.28,16.0,49.55,,46.38,25.8
2002-06-12,21.57,15.95,49.15,,45.22,25.51
2002-06-13,20.72,15.99,49.25,,43.88,25.23
2002-06-14,20.44,15.8,48.9,,43.9,24.24
2002-06-17,20.91,15.7,48.04,,44.57,24.92
2002-06-18,20.65,15.2,49.45,,44.8,24.9
2002-06-19,20.48,15.2,48.22,,44.28,24.4
2002-06-20,20.5,15.23,47.75,,44.77,23.76
2002-06-21,21.5,15.19,47.68,,44.75,22.86
2002-06-24,21.08,15.35,47.55,,45.37,22.79
2002-06-25,19.7,15.15,48.2,,45.75,22.68
2002-06-26,20.28,15.04,47.66,,46.01,22.92
2002-06-27,19.64,15.75,48.7,,46.31,23.85
2002-06-28,19.5,15.0,48.95,,47.9,24.29
2002-07-01,19.48,14.8,48.0,,48.08,23.13
2002-07-02,19.21,14.2,47.16,,47.75,22.23
2002-07-03,19.05,14.0,46.18,,47.44,22.85
2002-07-05,20.41,14.1,48.24,,48.85,23.51
2002-07-08,19.02,13.95,47.85,,47.37,22.94
2002-07-09,19.12,13.5,47.13,,46.3,21.77
2002-07-10,19.04,13.25,45.5,,45.08,21.35
2002-07-11,18.43,12.86,45.07,,44.65,21.83
2002-07-12,17.46,12.65,45.5,,43.56,18.98
2002-07-15,17.44,12.8,45.19,,43.2,19.01
2002-07-16,16.8,12.8,43.0,,41.52,19.5
2002-07-17,16.5,13.4,43.25,,41.22,19.86
2002-07-18,16.07,13.4,42.68,,39.91,19.21
2002-07-19,15.46,13.55,41.41,,38.86,18.76
2002-07-22,15.79,14.15,40.63,,38.27,18.4
2002-07-23,15.38,13.6,40.0,,39.23,17.8
2002-07-24,16.39,14.24,43.2,,41.68,19.26
2002-07-25,17.97,14.85,42.79,,41.22,18.13
2002-07-26,17.85,14.85,43.55,,41.97,17.95
2002-07-29,19.06,15.55,45.9,,43.02,19.1
2002-07-30,18.3,15.6,45.31,,41.6,19.5
2002-07-31,17.93,15.3,44.7,,42.02,18.7
2002-08-01,17.55,15.65,43.26,,41.65,18.2
2002-08-02,17.01,16.0,41.6,,39.95,17.7
2002-08-05,16.75,16.05,40.4,,39.81,16.33
2002-08-06,17.88,16.4,42.39,,40.9,17.45
2002-08-07,18.74,15.89,42.85,,41.28,17.5
2002-08-08,18.44,15.69,44.55,,42.61,18.25
2002-08-09,19.26,15.92,44.57,,43.05,18.55
2002-08-12,19.69,15.4,44.22,,42.02,18.7
2002-08-13,19.7,14.7,44.2,,46.2,18.33
2002-08-14,19.45,14.18,44.32,,46.5,18.9
2002-08-15,19.45,14.0,44.16,,46.25,18.66
2002-08-16,19.25,13.95,43.46,,46.11,19.0
2002-08-19,19.35,14.0,44.69,,47.33,20.18
2002-08-20,19.8,13.7,44.25,,46.75,19.84
2002-08-21,20.2,13.8,44.46,,46.95,20.96
2002-08-22,20.26,13.98,45.35,,47.04,21.44
2002-08-23,19.94,13.8,44.85,,47.04,19.92
2002-08-26,20.35,14.05,45.13,,47.43,20.04
2002-08-27,20.17,13.8,44.85,,46.89,20.0
2002-08-28,19.82,13.6,44.23,,45.8,19.01
2002-08-29,18.85,13.8,43.32,,45.34,19.76
2002-08-30,19.12,13.6,43.64,,45.92,19.25
2002-09-03,18.59,13.09,42.63,,45.05,17.7
2002-09-04,18.76,13.2,42.65,,45.43,18.1
2002-09-05,18.71,13.15,42.56,,45.44,16.84
2002-09-06,19.12,13.6,43.2,,46.6,16.66
2002-09-09,19.9,13.5,43.12,,47.47,16.7
2002-09-10,19.87,13.48,42.87,,47.08,16.33
2002-09-11,20.08,13.5,42.95,,46.94,16.85
2002-09-12,21.35,13.35,42.39,,48.25,16.0
2002-09-13,21.06,13.52,40.64,,47.99,15.28
2002-09-16,22.1,13.7,40.68,,47.23,14.02
2002-09-17,21.0,13.6,39.45,,46.55,14.15
2002-09-18,20.84,13.5,39.01,,46.69,14.18
2002-09-19,20.55,13.46,38.0,,45.55,12.88
2002-09-20,20.13,12.95,37.87,,45.2,13.4
2002-09-23,21.07,12.95,37.66,,45.25,12.7
2002-09-24,20.75,13.0,36.86,,43.69,12.95
2002-09-25,21.31,12.95,38.0,,45.3,12.61
2002-09-26,22.51,12.75,38.93,,46.28,12.17
2002-09-27,22.63,12.45,37.5,,45.01,11.51
2002-09-30,23.2,12.36,37.22,,45.45,11.25
2002-10-01,24.1,12.18,38.67,,47.2,11.3
2002-10-02,22.93,12.05,37.78,,46.23,10.72
2002-10-03,23.72,12.23,37.49,,46.06,10.73
2002-10-04,23.28,12.35,36.01,,44.0,10.28
2002-10-07,22.85,12.25,35.89,,43.56,10.05
2002-10-08,22.32,12.25,36.32,,44.42,10.78
2002-10-09,21.8,12.0,33.86,,42.16,11.65
2002-10-10,22.47,12.05,35.07,,43.51,12.56
2002-10-11,23.87,11.75,36.58,,44.77,13.69
2002-10-14,23.76,11.56,35.71,,43.57,13.65
2002-10-15,25.6,11.55,37.98,,46.28,14.51
2002-10-16,25.25,11.35,38.76,,45.96,13.4
2002-10-17,26.0,11.45,40.36,,46.91,16.85
2002-10-18,25.5,11.7,40.99,,47.25,18.15
2002-10-21,25.86,11.75,42.91,,49.04,19.1
2002-10-22,25.15,11.55,41.78,,47.26,17.61
2002-10-23,25.38,11.64,42.8,,47.69,17.79
2002-10-24,23.38,11.63,41.11,,46.98,17.9
2002-10-25,23.98,11.9,41.45,,46.99,19.3
2002-10-28,24.5,11.65,40.47,,46.05,18.75
2002-10-29,23.64,11.74,40.46,,46.04,18.55
2002-10-30,24.75,11.9,40.97,,46.56,19.34
2002-10-31,25.4,11.75,40.85,,46.39,19.14
2002-11-01,26.15,11.85,42.11,,47.13,21.33
2002-11-04,25.75,11.8,42.86,,46.93,21.06
2002-11-05,25.1,11.7,43.08,,46.69,20.61
2002-11-06,25.14,11.8,43.57,,46.94,20.49
2002-11-07,25.5,11.65,42.54,,48.52,19.6
2002-11-08,25.03,11.65,43.16,,49.0,19.02
2002-11-11,23.95,11.7,41.45,,48.55,18.73
2002-11-12,24.29,11.9,42.59,,48.73,19.7
2002-11-13,24.95,11.75,43.05,,48.48,19.47
2002-11-14,24.49,12.05,44.27,,48.58,21.02
2002-11-15,23.4,11.99,45.08,,47.93,21.29
2002-11-18,22.55,11.85,44.62,,48.06,21.1
2002-11-19,22.48,11.76,44.95,,49.9,20.77
2002-11-20,22.45,11.85,46.53,,49.5,21.21
2002-11-21,22.67,12.0,48.02,,50.52,22.54
2002-11-22,22.9,11.85,48.55,,49.72,22.0
2002-11-25,22.73,11.98,48.68,,50.3,22.51
2002-11-26,23.45,11.85,47.09,,49.8,21.32
2002-11-27,23.78,12.0,49.26,,51.18,22.65
2002-11-29,24.14,11.9,49.9,,51.15,22.25
2002-12-02,23.9,11.75,49.22,,50.57,22.47
2002-12-03,23.4,11.95,47.3,,48.52,21.85
2002-12-04,22.88,11.93,46.73,,49.53,21.46
2002-12-05,22.8,11.81,46.33,,48.78,20.96
2002-12-06,23.02,12.15,46.17,,48.55,20.91
2002-12-09,23.11,11.89,45.0,,47.63,19.65
2002-12-10,22.6,12.09,45.55,,46.1,19.97
2002-12-11,22.32,12.25,45.71,,46.29,20.17
2002-12-12,22.25,12.6,45.12,,45.9,20.3
2002-12-13,21.67,12.2,44.6,,45.55,20.04
2002-12-16,22.2,12.35,46.28,,46.63,21.25
2002-12-17,22.58,12.32,45.83,,46.9,21.5
2002-12-18,22.46,12.25,45.6,,46.78,21.38
2002-12-19,22.08,12.27,45.23,,46.55,20.38
2002-12-20,22.37,12.55,46.5,,47.57,20.59
2002-12-23,21.84,12.7,46.35,,47.75,20.25
2002-12-24,21.91,12.75,46.4,,47.5,20.2
2002-12-26,22.56,12.75,46.3,,47.4,19.98
2002-12-27,22.31,12.34,45.06,,46.01,19.6
2002-12-30,22.14,12.32,45.47,,46.08,19.2
2002-12-31,22.1,12.25,45.72,,45.85,19.5
2003-01-02,22.37,12.45,47.75,,47.42,21.16
2003-01-03,22.27,12.2,47.43,,46.86,22.16
2003-01-06,22.89,12.24,48.4,,47.08,23.09
2003-01-07,22.22,12.15,47.85,,46.22,23.25
2003-01-08,22.05,12.05,46.4,,46.0,22.49
2003-01-09,21.96,12.06,47.34,,46.3,24.15
2003-01-10,22.0,12.0,47.42,,45.77,25.0
2003-01-13,21.74,12.02,47.7,,45.0,24.1
2003-01-14,18.7,12.08,47.39,,44.5,24.3
2003-01-15,18.35,12.1,47.18,,44.37,24.1
2003-01-16,17.8,12.18,47.26,,44.85,23.68
2003-01-17,18.51,12.16,47.05,,44.32,22.68
2003-01-21,18.1,12.04,46.07,,42.82,22.3
2003-01-22,18.2,12.1,44.45,,42.24,22.7
2003-01-23,18.43,12.14,45.48,,42.48,24.17
2003-01-24,18.17,12.0,43.92,,41.72,22.62
2003-01-27,17.51,11.76,43.25,,41.19,22.81
2003-01-28,17.91,12.0,43.83,,41.31,23.4
2003-01-29,17.5,11.99,43.83,,41.31,22.95
2003-01-30,17.7,11.94,43.05,,41.95,22.91
2003-01-31,17.9,11.95,43.98,,42.2,23.5
2003-02-03,18.04,11.91,44.25,,41.72,23.66
2003-02-04,18.15,11.97,43.74,,41.58,23.1
2003-02-05,18.02,11.91,43.66,,41.97,23.29
2003-02-06,17.05,11.85,42.97,,41.06,23.21
2003-02-07,17.83,11.75,42.63,,40.86,23.16
2003-02-10,17.36,11.71,42.58,,40.5,22.9
2003-02-11,17.34,11.7,42.58,,41.8,23.05
2003-02-12,16.64,11.5,42.04,,41.53,23.11
2003-02-13,16.64,11.65,42.12,,41.5,23.27
2003-02-14,16.82,11.74,43.25,,41.99,22.66
2003-02-18,16.88,11.85,44.55,,43.08,23.35
2003-02-19,16.83,11.8,45.95,,43.09,22.85
2003-02-20,16.42,11.75,46.3,,42.47,23.17
2003-02-21,16.39,11.82,46.54,,42.71,22.98
2003-02-24,16.07,11.6,45.81,,41.4,22.87
2003-02-25,15.75,11.46,45.82,,41.75,22.5
2003-02-26,16.09,11.26,45.75,,41.65,21.7
2003-02-27,16.0,11.27,46.72,,41.63,20.74
2003-02-28,16.24,11.25,47.0,,41.38,20.9
2003-03-03,16.09,11.25,47.08,,41.01,20.51
2003-03-04,15.89,11.4,45.22,,39.85,19.4
2003-03-05,15.69,11.38,45.63,,40.76,19.29
2003-03-06,15.6,11.35,44.6,,39.76,19.61
2003-03-07,15.98,11.35,45.8,,40.31,19.5
2003-03-10,15.49,11.35,44.79,,39.35,18.46
2003-03-11,14.98,11.35,44.5,,38.96,18.81
2003-03-12,14.41,11.41,44.22,,37.96,18.85
2003-03-13,14.74,11.5,46.93,,39.13,19.98
2003-03-14,15.1,11.71,47.02,,39.24,20.53
2003-03-17,16.16,11.75,50.23,,40.87,21.19
2003-03-18,15.95,11.75,49.8,,41.06,21.05
2003-03-19,16.22,11.75,49.79,,40.97,20.07
2003-03-20,16.35,11.75,50.62,,41.11,20.84
2003-03-21,17.28,11.65,52.55,,43.09,20.84
2003-03-24,15.94,11.72,50.73,,40.35,19.6
2003-03-25,16.9,11.75,51.0,,40.94,19.77
2003-03-26,16.39,11.65,50.2,,40.02,19.78
2003-03-27,16.7,11.7,50.72,,39.86,20.0
2003-03-28,16.56,11.68,50.24,,39.62,19.39
2003-03-31,16.1,11.66,49.2,,39.26,18.96
2003-04-01,16.3,11.74,49.65,,39.44,19.18
2003-04-02,17.02,11.75,51.71,,41.49,20.8
2003-04-03,17.08,11.75,51.8,,41.46,20.56
2003-04-04,17.0,11.7,51.47,,41.2,19.95
2003-04-07,17.32,11.9,51.7,,41.24,20.75
2003-04-08,17.25,11.41,52.1,,41.97,20.9
2003-04-09,17.21,11.45,51.71,,41.09,21.05
2003-04-10,17.18,11.46,52.83,,41.35,21.0
2003-04-11,16.98,11.41,52.98,,40.94,22.0
2003-04-14,16.05,11.5,53.64,,41.13,22.82
2003-04-15,16.05,11.42,52.7,,40.89,24.03
2003-04-16,15.98,11.4,51.41,,40.19,23.9
2003-04-17,16.03,11.51,51.98,,41.66,25.72
2003-04-21,16.08,11.54,51.84,,41.25,25.58
2003-04-22,16.48,11.71,52.96,,42.69,25.99
2003-04-23,17.0,11.78,52.86,,43.02,25.27
2003-04-24,17.46,11.73,52.75,,42.83,24.85
2003-04-25,17.47,11.67,51.93,,42.7,23.92
2003-04-28,17.94,11.74,52.78,,43.5,24.93
2003-04-29,17.76,11.65,52.39,,43.67,25.26
2003-04-30,18.21,11.75,52.6,,44.03,25.51
2003-05-01,18.0,11.98,51.85,,43.26,26.04
2003-05-02,18.4,12.22,52.35,,43.95,27.0
2003-05-05,18.19,11.88,52.68,,44.0,27.03
2003-05-06,18.6,11.85,53.9,,43.97,27.5
2003-05-07,18.8,11.91,53.33,,44.3,26.88
2003-05-08,18.8,11.75,51.97,,43.66,26.35
2003-05-09,19.08,12.1,53.15,,44.48,26.92
2003-05-12,18.99,12.1,54.25,,44.7,26.43
2003-05-13,18.19,12.15,53.17,,44.18,26.09
2003-05-14,18.0,12.11,52.79,,44.5,26.21
2003-05-15,18.7,12.18,53.4,,44.64,26.27
2003-05-16,18.29,12.0,52.97,,44.4,26.1
2003-05-19,18.16,12.01,51.5,,43.61,24.68
2003-05-20,18.06,12.05,51.25,,43.42,24.95
2003-05-21,17.7,12.06,50.43,,43.42,25.34
2003-05-22,17.7,12.05,51.22,,44.25,25.8
2003-05-23,17.9,12.13,51.0,,43.67,25.9
2003-05-27,17.97,12.2,52.51,,44.0,26.75
2003-05-28,18.31,12.13,52.51,,43.48,27.4
2003-05-29,17.63,12.12,50.5,,42.73,27.58
2003-05-30,17.88,12.07,52.15,,43.67,28.48
2003-06-02,17.85,12.1,52.18,,44.4,28.63
2003-06-03,17.56,12.1,52.95,,45.1,28.78
2003-06-04,18.15,12.18,53.92,,45.57,29.45
2003-06-05,18.87,12.2,54.37,,45.87,29.4
2003-06-06,19.15,12.05,54.61,,45.57,30.72
2003-06-09,19.03,12.15,54.22,,45.1,31.64
2003-06-10,18.88,12.2,54.62,,44.95,32.73
2003-06-11,19.15,12.25,56.66,,45.84,32.02
2003-06-12,19.65,12.15,56.13,,46.27,31.85
2003-06-13,19.49,12.09,56.05,,45.72,32.06
2003-06-16,21.0,12.2,57.89,,47.85,33.4
2003-06-17,22.22,12.2,57.76,,48.03,32.9
2003-06-18,20.69,12.03,57.02,,47.31,31.24
2003-06-19,20.3,12.02,56.5,,46.56,30.35
2003-06-20,20.33,12.06,57.25,,46.86,30.36
2003-06-23,20.08,12.0,56.66,,46.95,29.9
2003-06-24,19.52,12.0,56.45,,46.83,29.79
2003-06-25,19.62,12.11,56.15,,46.09,29.35
2003-06-26,19.51,12.13,56.76,,45.99,29.33
2003-06-27,16.93,12.23,55.83,,45.62,29.43
2003-06-30,17.08,12.22,55.66,,45.7,29.22
2003-07-01,16.44,12.1,54.74,,46.07,28.85
2003-07-02,15.89,12.25,55.74,,46.51,29.96
2003-07-03,16.2,12.2,55.57,,46.23,29.21
2003-07-07,16.36,12.25,56.41,,46.38,30.33
2003-07-08,16.46,12.25,56.71,,46.09,30.13
2003-07-09,16.33,12.2,56.43,,45.18,30.52
2003-07-10,16.57,12.24,56.22,,45.0,29.91
2003-07-11,17.47,12.23,57.38,,46.15,29.49
2003-07-14,17.44,12.2,57.88,,45.97,29.97
2003-07-15,17.23,12.45,58.07,,45.0,30.41
2003-07-16,17.17,12.5,58.64,,44.4,30.7
2003-07-17,17.49,12.46,63.54,,45.76,28.09
2003-07-18,17.64,12.45,65.61,,46.61,28.65
2003-07-21,17.62,12.37,65.32,,45.9,27.65
2003-07-22,18.1,12.38,64.2,,48.19,27.59
2003-07-23,18.5,12.44,64.85,,47.97,28.0
2003-07-24,18.9,12.54,63.82,,47.85,28.4
2003-07-25,19.27,12.6,65.3,,49.88,28.95
2003-07-28,18.8,12.85,65.1,,49.4,29.61
2003-07-29,18.7,12.87,65.35,,50.1,29.33
2003-07-30,19.05,12.9,66.45,,50.13,28.86
2003-07-31,19.18,13.35,67.47,,50.78,29.35
2003-08-01,19.13,13.39,67.22,,50.73,28.92
2003-08-04,18.78,13.44,67.1,,50.49,29.47
2003-08-05,18.53,13.4,66.69,,49.31,28.95
2003-08-06,18.27,13.38,66.11,,48.95,28.37
2003-08-07,18.33,13.38,67.16,,49.8,27.91
2003-08-08,18.62,13.28,68.21,,51.18,28.07
2003-08-11,18.14,13.36,68.68,,50.98,27.82
2003-08-12,19.13,13.81,70.3,,53.51,28.01
2003-08-13,20.23,14.35,70.4,,55.0,28.21
2003-08-14,20.67,14.39,70.65,,55.07,27.72
2003-08-15,20.46,14.4,70.96,,55.08,27.56
2003-08-18,21.03,14.39,73.04,,55.97,27.99
2003-08-19,21.89,14.4,72.9,,56.13,28.82
2003-08-20,21.98,14.48,72.26,,56.61,28.37
2003-08-21,22.63,14.47,73.41,,58.06,28.95
2003-08-22,22.08,14.38,71.69,,57.1,28.65
2003-08-25,21.68,14.58,69.66,,56.22,28.3
2003-08-26,21.34,14.75,69.55,,55.92,28.07
2003-08-27,21.58,14.72,70.16,,55.91,28.25
2003-08-28,21.38,14.53,70.65,,56.1,29.11
2003-08-29,22.08,14.52,71.83,,56.51,29.94
2003-09-02,21.25,14.75,72.46,,55.94,31.1
2003-09-03,20.5,14.68,71.95,,55.49,34.06
2003-09-04,20.44,14.5,71.09,,56.09,34.5
2003-09-05,19.8,14.35,70.13,,55.58,34.01
2003-09-08,20.23,14.47,70.51,,56.34,34.15
2003-09-09,19.88,14.61,69.4,,55.92,33.19
2003-09-10,18.8,14.25,69.0,,54.6,32.25
2003-09-11,18.25,14.36,68.07,,53.87,32.82
2003-09-12,18.14,14.39,68.02,,54.0,32.1
2003-09-15,18.5,14.16,69.0,,54.04,31.94
2003-09-16,18.49,14.37,69.7,,54.95,32.84
2003-09-17,18.18,14.39,70.23,,55.08,33.48
2003-09-18,18.39,14.39,71.3,,56.09,34.0
2003-09-19,18.17,14.78,71.19,,55.68,33.82
2003-09-22,17.82,14.49,70.47,,54.8,33.2
2003-09-23,18.0,14.48,71.45,,54.76,32.7
2003-09-24,17.69,14.25,70.44,,53.79,31.38
2003-09-25,17.22,14.25,68.9,,53.5,31.56
2003-09-26,17.02,14.26,68.25,,52.24,31.1
2003-09-29,17.13,14.45,69.19,,52.71,30.95
2003-09-30,17.14,14.26,68.84,,53.31,30.41
2003-10-01,17.64,14.43,71.34,,55.7,31.47
2003-10-02,17.49,14.39,72.7,,55.94,31.13
2003-10-03,15.6,14.65,73.38,,56.15,32.9
2003-10-06,15.61,14.73,74.01,,55.98,33.91
2003-10-07,15.5,14.5,74.42,,56.38,33.72
2003-10-08,15.58,14.44,75.31,,56.5,38.55
2003-10-09,15.54,14.59,76.08,,57.87,36.68
2003-10-10,15.46,14.35,75.75,,57.43,36.57
2003-10-13,15.95,14.64,76.9,,57.75,37.55
2003-10-14,16.17,14.75,76.87,,57.8,37.6
2003-10-15,16.71,14.55,78.72,,58.88,37.15
2003-10-16,16.6,14.45,74.33,,56.91,36.6
