Date-Time,CMG,DPZ,DRI,MCD,QSR,SBUX,TSCO,WEN,YUM
2001-06-15,,,24.83,28.67,,19.54,16.0,25.25,46.89
2001-06-18,,,24.97,28.5,,19.7,15.89,25.1,46.24
2001-06-19,,,25.12,28.2,,20.33,15.8,25.24,45.95
2001-06-20,,,25.81,28.22,,20.97,15.53,25.1,46.24
2001-06-21,,,26.09,28.64,,22.85,15.7,26.0,46.06
2001-06-22,,,25.4,28.12,,22.04,16.0,25.5,45.1
2001-06-25,,,25.34,27.8,,22.17,16.11,25.35,44.35
2001-06-26,,,26.35,27.54,,21.89,16.12,25.42,43.69
2001-06-27,,,27.1,27.51,,21.93,16.18,25.42,43.4
2001-06-28,,,29.0,27.68,,22.65,15.98,25.45,43.9
2001-06-29,,,27.9,27.06,,23.0,15.99,26.2,43.9
2001-07-02,,,28.41,27.4,,22.76,15.7,25.75,43.87
2001-07-03,,,28.68,27.24,,21.99,15.75,25.78,43.78
2001-07-05,,,28.77,27.06,,21.92,16.0,25.41,43.99
2001-07-06,,,28.07,26.55,,20.48,15.8,25.6,42.9
2001-07-09,,,28.85,26.57,,20.94,16.3,25.25,43.64
2001-07-10,,,28.64,26.9,,20.43,15.65,25.25,43.0
2001-07-11,,,29.31,26.64,,20.69,15.45,25.3,42.77
2001-07-12,,,29.92,27.0,,20.7,15.25,25.7,42.5
2001-07-13,,,29.55,27.65,,20.5,15.49,26.05,43.77
2001-07-16,,,30.66,27.63,,20.13,15.6,26.5,45.24
2001-07-17,,,31.99,27.72,,20.06,18.5,26.24,44.42
2001-07-18,,,30.94,27.7,,19.55,21.35,26.15,43.92
2001-07-19,,,30.99,27.67,,19.44,23.07,25.65,44.0
2001-07-20,,,31.63,27.52,,20.25,20.64,26.0,45.0
2001-07-23,,,31.84,27.77,,19.68,20.65,25.96,45.24
2001-07-24,,,30.64,28.39,,19.85,22.0,25.92,45.05
2001-07-25,,,30.7,29.3,,19.61,22.15,26.0,45.16
2001-07-26,,,30.48,28.93,,19.0,22.25,26.18,44.7
2001-07-27,,,29.03,28.64,,18.75,21.9,26.16,43.5
2001-07-30,,,29.9,28.9,,18.4,22.05,26.2,45.43
2001-07-31,,,29.9,29.14,,18.04,22.0,26.2,45.75
2001-08-01,,,29.97,29.38,,18.41,21.4,25.98,45.74
2001-08-02,,,29.7,29.15,,18.46,21.95,26.15,45.45
2001-08-03,,,30.21,29.01,,17.84,21.65,26.06,45.1
2001-08-06,,,29.85,28.8,,17.52,21.3,26.0,44.4
2001-08-07,,,26.95,28.8,,17.87,21.55,26.05,43.39
2001-08-08,,,27.52,28.42,,17.6,20.75,26.02,43.5
2001-08-09,,,28.07,28.29,,18.16,20.3,26.1,43.85
2001-08-10,,,27.8,28.09,,17.96,20.25,26.0,43.6
2001-08-13,,,27.52,28.02,,18.33,21.95,26.11,43.39
2001-08-14,,,27.46,27.99,,18.01,21.16,26.08,43.6
2001-08-15,,,27.3,28.49,,17.79,21.5,26.2,43.5
2001-08-16,,,28.08,29.7,,18.08,21.5,25.49,43.84
2001-08-17,,,27.7,30.0,,17.96,21.45,25.5,44.04
2001-08-20,,,28.14,30.05,,18.7,21.5,25.6,44.48
2001-08-21,,,28.21,30.0,,18.84,20.26,25.65,44.28
2001-08-22,,,27.91,30.25,,18.79,20.75,25.49,44.3
2001-08-23,,,28.25,30.84,,18.7,20.65,25.36,44.47
2001-08-24,,,28.56,30.49,,18.55,20.6,25.11,44.44
2001-08-27,,,28.21,30.27,,18.51,21.58,25.1,44.1
2001-08-28,,,27.9,29.89,,17.84,22.45,24.56,43.94
2001-08-29,,,28.27,30.0,,17.48,23.47,24.79,44.01
2001-08-30,,,28.74,30.02,,17.45,23.5,25.0,44.2
2001-08-31,,,28.62,30.03,,16.87,23.9,24.8,42.62
2001-09-04,,,28.84,30.78,,16.48,23.5,24.83,42.05
2001-09-05,,,28.83,30.75,,16.62,22.9,24.99,41.95
2001-09-06,,,27.71,30.4,,16.24,22.61,24.3,40.77
2001-09-07,,,26.89,29.96,,16.12,20.81,23.99,40.7
2001-09-10,,,26.85,28.92,,16.45,20.44,23.4,40.87
2001-09-17,,,24.87,28.38,,15.51,19.75,23.68,39.32
2001-09-18,,,25.08,28.01,,15.6,19.79,22.9,39.65
2001-09-19,,,24.01,28.5,,15.41,18.88,23.05,38.91
2001-09-20,,,24.79,27.37,,14.67,18.8,22.46,39.44
2001-09-21,,,25.31,27.08,,14.28,17.9,22.0,38.55
2001-09-24,,,26.3,26.72,,14.97,18.94,22.6,39.14
2001-09-25,,,26.02,26.34,,15.05,18.1,23.0,39.23
2001-09-26,,,26.08,26.25,,14.0,17.76,22.7,39.16
2001-09-27,,,25.95,27.0,,14.53,17.0,22.62,39.21
2001-09-28,,,26.25,27.14,,14.94,18.99,23.1,39.22
2001-10-01,,,25.51,27.33,,14.8,17.95,23.02,38.12
2001-10-02,,,25.78,27.62,,14.56,19.52,23.0,38.97
2001-10-03,,,28.31,28.65,,15.66,21.55,23.1,41.6
2001-10-04,,,29.32,28.93,,15.07,22.0,23.07,42.07
2001-10-05,,,29.84,28.89,,16.96,22.49,23.15,42.27
2001-10-08,,,29.3,28.36,,17.07,21.87,23.1,41.73
2001-10-09,,,28.68,28.79,,16.44,22.6,22.93,41.82
2001-10-10,,,29.55,29.45,,16.79,23.2,23.1,42.28
2001-10-11,,,30.0,30.05,,17.02,25.0,23.4,44.36
2001-10-12,,,30.1,29.49,,16.0,25.6,23.07,44.65
2001-10-15,,,30.1,29.51,,16.43,26.55,23.05,45.0
2001-10-16,,,30.33,29.7,,16.87,26.78,23.21,46.5
2001-10-17,,,29.57,29.4,,15.89,27.5,22.7,47.6
2001-10-18,,,29.9,29.24,,16.3,27.25,22.85,48.52
2001-10-19,,,30.19,28.58,,16.61,26.42,23.2,50.0
2001-10-22,,,30.15,28.4,,17.21,28.1,23.2,49.7
2001-10-23,,,30.43,27.66,,17.2,28.0,23.4,47.0
2001-10-24,,,30.14,27.99,,17.38,28.18,23.32,47.74
2001-10-25,,,30.48,28.35,,17.81,28.13,23.29,48.63
2001-10-26,,,31.18,28.95,,17.86,27.7,23.4,49.49
2001-10-29,,,30.97,27.28,,16.95,27.7,23.1,49.92
2001-10-30,,,30.2,25.99,,17.33,27.38,22.71,49.75
2001-10-31,,,32.02,26.07,,17.12,27.0,23.1,50.59
2001-11-01,,,31.43,26.2,,17.29,27.15,23.0,51.21
2001-11-02,,,31.65,26.79,,17.89,26.65,22.72,51.09
2001-11-05,,,31.64,26.78,,18.6,26.98,22.75,51.27
2001-11-06,,,32.07,27.0,,19.27,27.69,22.7,52.4
2001-11-07,,,32.0,27.02,,19.0,27.91,22.93,50.6
2001-11-08,,,31.8,26.3,,18.88,29.6,22.95,51.04
2001-11-09,,,31.3,26.58,,19.03,30.06,23.2,50.91
2001-11-12,,,31.39,26.76,,19.1,32.1,23.15,50.82
2001-11-13,,,31.4,27.46,,19.31,31.26,22.97,51.23
2001-11-14,,,31.65,27.54,,19.12,30.8,22.75,51.08
2001-11-15,,,31.8,28.36,,19.17,28.05,22.8,51.0
2001-11-16,,,30.75,28.01,,17.5,26.84,23.03,50.46
2001-11-19,,,31.05,27.86,,17.39,26.85,23.1,49.39
2001-11-20,,,31.01,27.22,,17.38,28.85,23.01,48.89
2001-11-21,,,30.85,27.18,,17.31,27.07,22.86,48.39
2001-11-23,,,30.76,27.52,,17.31,27.82,23.08,48.84
2001-11-26,,,30.75,27.4,,17.37,29.05,22.87,49.18
2001-11-27,,,30.39,27.02,,17.19,28.55,22.75,48.71
2001-11-28,,,30.46,26.76,,16.91,27.79,22.85,48.3
2001-11-29,,,30.52,26.79,,16.9,28.06,22.95,48.15
2001-11-30,,,30.74,26.84,,17.72,29.35,23.4,47.45
2001-12-03,,,31.04,26.72,,18.48,30.9,23.4,47.98
2001-12-04,,,32.21,26.87,,19.66,31.25,23.81,49.43
2001-12-05,,,33.92,27.48,,19.91,31.5,24.45,49.59
2001-12-06,,,33.4,27.62,,19.54,31.25,24.6,49.9
2001-12-07,,,33.64,26.9,,18.95,31.0,24.81,49.31
2001-12-10,,,34.08,27.02,,19.12,29.5,24.15,49.65
2001-12-11,,,34.58,26.5,,19.03,29.58,24.39,50.0
2001-12-12,,,33.59,25.64,,18.74,29.75,24.25,50.55
2001-12-13,,,34.24,25.64,,18.71,29.93,24.11,50.6
2001-12-14,,,36.36,26.8,,19.21,30.59,24.5,51.77
2001-12-17,,,36.05,26.06,,19.52,30.95,24.85,53.08
2001-12-18,,,36.1,26.4,,19.51,33.7,24.7,52.57
2001-12-19,,,35.73,26.17,,19.1,31.0,25.0,51.47
2001-12-20,,,35.13,25.65,,18.41,32.0,24.5,51.2
2001-12-21,,,35.65,25.9,,18.84,30.75,24.19,50.69
2001-12-24,,,35.73,25.85,,18.86,31.01,24.6,50.7
2001-12-26,,,35.97,26.1,,19.02,29.05,24.89,50.02
2001-12-27,,,36.0,26.73,,19.36,30.6,24.81,49.57
2001-12-28,,,36.14,26.6,,19.5,32.94,24.75,49.24
2001-12-31,,,35.4,26.47,,19.05,34.08,24.3,49.2
2002-01-02,,,34.97,26.49,,19.51,34.12,24.55,47.99
2002-01-03,,,36.03,26.79,,20.42,35.6,24.72,49.0
2002-01-04,,,38.15,26.99,,22.11,36.5,25.16,50.9
2002-01-07,,,37.2,27.2,,21.84,36.3,25.45,51.85
2002-01-08,,,37.19,27.36,,22.69,37.0,25.5,52.85
2002-01-09,,,37.3,26.88,,21.87,36.59,25.15,52.9
2002-01-10,,,37.4,26.81,,22.47,37.4,25.45,53.35
2002-01-11,,,37.51,26.34,,21.88,37.22,25.35,53.11
2002-01-14,,,37.16,26.02,,21.9,37.09,25.57,52.74
2002-01-15,,,37.43,26.2,,21.91,37.76,26.0,53.3
2002-01-16,,,37.14,26.06,,21.25,37.76,25.75,53.06
2002-01-17,,,38.14,26.48,,22.01,37.94,26.3,53.06
2002-01-18,,,38.03,26.43,,21.91,39.77,26.58,53.17
2002-01-22,,,38.77,26.8,,21.38,40.35,26.42,52.53
2002-01-23,,,38.99,27.4,,22.64,36.69,27.45,53.74
2002-01-24,,,38.62,26.47,,23.14,38.8,26.76,52.98
2002-01-25,,,37.55,25.62,,22.85,37.4,26.36,52.05
2002-01-28,,,37.5,26.38,,22.88,37.09,26.6,53.06
2002-01-29,,,37.18,26.26,,22.32,35.98,26.5,53.35
2002-01-30,,,39.45,26.99,,22.76,36.55,26.98,54.3
2002-01-31,,,41.2,27.18,,23.77,37.23,26.95,55.8
2002-02-01,,,39.96,26.63,,22.87,37.79,26.62,55.19
2002-02-04,,,40.0,26.6,,22.29,37.95,26.3,55.17
2002-02-05,,,40.44,27.2,,22.37,37.52,26.23,55.87
2002-02-06,,,39.6,27.19,,21.78,37.13,26.16,54.98
2002-02-07,,,39.98,27.06,,21.66,37.25,25.91,54.5
2002-02-08,,,40.17,26.72,,21.98,37.3,26.0,54.5
2002-02-11,,,41.28,27.0,,21.8,37.25,26.0,54.31
2002-02-12,,,40.62,26.85,,21.53,36.6,25.9,53.67
2002-02-13,,,40.59,26.93,,22.0,37.25,25.98,55.52
2002-02-14,,,41.45,26.86,,21.74,37.85,26.02,56.01
2002-02-15,,,41.02,26.75,,21.56,38.4,26.0,55.53
2002-02-19,,,41.15,26.2,,21.35,37.84,26.03,55.8
2002-02-20,,,41.8,26.97,,21.63,37.94,26.35,55.95
2002-02-21,,,42.12,26.52,,21.1,37.96,26.88,55.05
2002-02-22,,,42.54,26.95,,21.61,37.66,26.95,56.61
2002-02-25,,,43.1,26.82,,22.15,39.55,27.22,58.2
2002-02-26,,,42.55,26.5,,22.31,41.5,26.95,57.9
2002-02-27,,,42.54,26.38,,22.44,43.05,26.78,58.37
2002-02-28,,,42.28,26.1,,23.01,43.31,26.85,59.13
2002-03-01,,,42.74,26.17,,23.5,41.88,26.87,59.15
2002-03-04,,,43.55,26.85,,24.07,41.92,27.1,59.8
2002-03-05,,,42.99,27.62,,23.47,41.0,27.4,59.37
2002-03-06,,,44.0,28.06,,23.14,43.75,27.9,59.91
2002-03-07,,,42.35,27.74,,23.12,45.0,27.75,59.48
2002-03-08,,,40.8,27.91,,22.96,45.35,27.75,58.15
2002-03-11,,,38.8,27.9,,22.85,44.85,27.14,57.51
2002-03-12,,,37.41,28.35,,22.9,45.37,26.88,55.6
2002-03-13,,,37.6,27.9,,22.66,45.1,26.96,56.58
2002-03-14,,,38.45,28.15,,23.34,43.65,27.01,57.5
2002-03-15,,,38.99,28.72,,23.75,44.04,27.3,58.49
2002-03-18,,,39.45,28.44,,23.74,43.74,27.55,58.25
2002-03-19,,,39.27,28.8,,23.86,44.0,27.86,58.45
2002-03-20,,,39.35,28.75,,23.68,43.95,27.93,58.97
2002-03-21,,,38.16,28.7,,23.98,43.1,28.0,58.15
2002-03-22,,,37.82,27.65,,23.58,43.0,28.2,57.74
2002-03-25,,,37.04,27.22,,23.2,42.2,27.95,57.78
2002-03-26,,,38.48,27.49,,23.49,41.76,27.98,58.88
2002-03-27,,,39.7,27.94,,23.47,44.41,28.0,59.75
2002-03-28,,,40.59,27.75,,23.13,46.0,27.8,58.78
2002-04-01,,,38.95,27.25,,23.3,47.0,27.47,58.14
2002-04-02,,,38.23,27.5,,23.28,47.09,27.69,58.78
2002-04-03,,,37.33,27.49,,23.49,47.2,27.74,58.21
2002-04-04,,,38.27,27.79,,23.88,47.35,28.0,58.5
2002-04-05,,,39.24,28.35,,24.04,48.32,27.9,59.15
2002-04-08,,,39.49,28.49,,24.45,49.2,27.88,60.0
2002-04-09,,,39.97,28.15,,24.94,48.6,27.57,61.13
2002-04-10,,,40.19,27.95,,25.06,49.1,27.7,62.29
2002-04-11,,,39.8,27.71,,24.92,48.56,27.88,61.79
2002-04-12,,,40.0,27.8,,25.17,47.35,27.98,62.34
2002-04-15,,,39.91,27.4,,25.11,49.0,27.55,61.6
2002-04-16,,,39.4,27.5,,25.38,53.0,27.95,61.25
2002-04-17,,,38.92,27.16,,25.63,53.28,27.45,59.87
2002-04-18,,,38.83,28.62,,25.4,53.85,27.52,60.87
2002-04-19,,,38.8,28.6,,24.98,54.55,27.48,61.49
2002-04-22,,,39.42,28.5,,24.96,53.6,27.5,62.6
2002-04-23,,,40.28,28.77,,25.17,53.85,27.53,62.9
2002-04-24,,,40.27,28.5,,25.18,53.7,27.6,63.37
2002-04-25,,,40.76,28.33,,25.38,54.5,27.42,63.53
2002-04-26,,,39.73,28.23,,23.52,54.67,27.42,61.6
2002-04-29,,,39.43,28.21,,23.08,54.99,27.6,61.27
2002-04-30,,,39.9,28.4,,22.82,55.15,28.0,63.06
2002-05-01,,,38.72,28.48,,23.62,55.5,28.18,61.74
2002-05-02,,,26.28,28.5,,23.65,56.7,28.46,63.09
2002-05-03,,,25.47,29.29,,23.47,58.85,28.64,62.84
2002-05-06,,,25.34,29.1,,22.66,58.93,28.2,62.95
2002-05-07,,,25.92,29.21,,22.8,57.56,28.1,63.31
2002-05-08,,,25.32,28.88,,22.75,57.36,27.65,63.67
2002-05-09,,,25.0,29.28,,22.41,56.3,27.75,63.66
2002-05-10,,,24.67,29.81,,22.02,55.5,27.92,63.21
2002-05-13,,,24.86,30.41,,22.47,55.3,27.8,63.75
2002-05-14,,,24.9,29.98,,23.59,56.95,28.5,64.15
2002-05-15,,,24.95,30.06,,23.88,57.15,28.55,64.9
2002-05-16,,,24.59,29.97,,23.88,57.8,28.33,64.61
2002-05-17,,,25.21,30.01,,24.06,57.7,28.1,65.05
2002-05-20,,,25.05,30.13,,23.31,56.84,27.86,65.34
2002-05-21,,,25.36,30.4,,23.05,57.68,27.72,64.94
2002-05-22,,,25.16,30.65,,22.86,57.41,27.83,64.48
2002-05-23,,,25.18,30.4,,22.89,57.88,27.85,64.53
2002-05-24,,,25.03,30.26,,22.43,58.01,27.7,63.72
2002-05-28,,,24.54,30.15,,22.11,56.79,27.43,63.49
2002-05-29,,,24.96,30.01,,23.0,56.12,27.4,64.33
2002-05-30,,,24.97,29.77,,23.57,55.41,27.65,63.6
2002-05-31,,,25.13,29.94,,24.28,55.88,27.46,63.9
2002-06-03,,,24.47,29.5,,23.67,56.42,27.15,63.44
2002-06-04,,,24.36,29.28,,24.22,56.48,27.17,62.86
2002-06-05,,,25.07,29.99,,24.98,56.35,27.08,64.92
2002-06-06,,,25.2,30.0,,24.35,56.31,27.0,65.16
2002-06-07,,,25.53,29.93,,24.91,59.55,27.75,65.25
2002-06-10,,,25.63,30.31,,24.63,61.7,27.73,65.6
2002-06-11,,,25.92,29.8,,23.92,66.77,27.5,64.6
2002-06-12,,,25.84,29.75,,24.39,66.89,27.31,64.43
2002-06-13,,,25.8,29.81,,23.72,67.81,27.01,64.0
2002-06-14,,,25.61,29.12,,23.64,70.76,27.05,62.67
2002-06-17,,,26.25,29.82,,24.31,73.0,27.22,64.11
2002-06-18,,,26.87,29.8,,24.47,71.46,27.13,32.5
2002-06-19,,,27.4,29.98,,24.44,71.35,27.2,32.45
2002-06-20,,,26.94,29.52,,24.99,72.49,27.2,32.89
2002-06-21,,,25.13,29.0,,24.72,72.15,27.5,32.46
2002-06-24,,,24.04,29.16,,24.75,71.56,27.37,31.9
2002-06-25,,,23.43,29.05,,24.5,69.3,26.83,30.66
2002-06-26,,,23.07,28.78,,24.49,70.3,26.99,30.5
2002-06-27,,,24.76,28.67,,24.97,69.5,26.95,30.83
2002-06-28,,,24.7,28.45,,24.85,70.99,27.6,29.25
2002-07-01,,,23.51,28.1,,24.36,67.63,26.58,29.23
2002-07-02,,,22.95,27.71,,23.52,66.25,25.76,28.93
2002-07-03,,,21.72,27.43,,23.16,65.11,25.29,28.25
2002-07-05,,,23.17,27.84,,23.84,67.42,25.81,28.61
2002-07-08,,,22.57,27.9,,23.63,66.71,25.7,28.4
2002-07-09,,,21.67,27.8,,22.69,67.82,25.61,27.35
2002-07-10,,,22.13,28.09,,22.51,66.0,25.41,27.55
2002-07-11,,,21.78,27.39,,22.39,64.74,25.0,26.86
2002-07-12,,,21.0,27.12,,21.99,66.17,25.12,26.49
2002-07-15,,,20.7,26.55,,22.17,64.91,24.45,25.56
2002-07-16,,,21.17,26.05,,21.22,59.11,24.3,25.99
2002-07-17,,,21.07,25.7,,21.4,56.8,24.4,26.39
2002-07-18,,,21.25,25.11,,20.96,57.9,23.95,25.79
2002-07-19,,,20.75,24.17,,20.1,55.35,23.71,24.76
2002-07-22,,,19.81,23.3,,19.62,54.82,23.15,23.96
2002-07-23,,,20.5,23.84,,18.87,52.51,22.65,25.15
2002-07-24,,,22.05,23.77,,21.08,55.08,24.7,28.88
2002-07-25,,,22.9,21.85,,20.01,57.28,24.09,28.5
2002-07-26,,,22.14,23.49,,19.5,59.91,25.0,29.22
2002-07-29,,,23.08,24.68,,20.31,65.7,25.99,29.68
2002-07-30,,,23.1,24.5,,19.72,63.42,24.91,29.57
2002-07-31,,,23.22,24.75,,19.63,59.78,24.82,30.9
2002-08-01,,,22.53,24.34,,18.84,61.17,24.7,28.21
2002-08-02,,,21.5,23.8,,18.81,57.21,23.59,26.48
2002-08-05,,,21.49,23.84,,18.63,56.92,23.6,26.92
2002-08-06,,,21.58,22.98,,19.09,57.8,24.3,27.92
2002-08-07,,,21.58,23.36,,19.28,59.43,24.55,28.55
2002-08-08,,,22.13,22.5,,19.39,60.5,24.75,29.13
2002-08-09,,,22.44,22.76,,19.49,61.0,25.56,29.32
2002-08-12,,,22.63,22.92,,19.72,58.45,25.8,29.25
2002-08-13,,,21.9,22.66,,18.94,58.39,25.3,28.13
2002-08-14,,,22.27,23.0,,20.48,59.85,25.76,29.18
2002-08-15,,,23.53,24.16,,21.28,61.01,25.95,30.5
2002-08-16,,,23.32,23.8,,20.82,61.07,26.0,29.9
2002-08-19,,,24.36,24.61,,21.81,64.6,25.56,30.75
2002-08-20,,,23.37,24.37,,21.05,32.3,25.38,30.07
2002-08-21,,,23.73,24.52,,20.87,33.29,25.55,30.18
2002-08-22,,,24.1,24.4,,21.13,34.52,25.42,30.63
2002-08-23,,,24.8,24.15,,21.03,34.35,25.0,30.53
2002-08-26,,,25.01,23.96,,20.99,34.01,24.89,30.5
2002-08-27,,,25.4,23.85,,20.32,34.63,24.9,31.05
2002-08-28,,,25.73,23.57,,19.86,34.59,24.71,30.99
2002-08-29,,,26.23,23.81,,20.45,34.14,25.25,30.8
2002-08-30,,,25.63,23.76,,20.1,33.23,24.7,30.33
2002-09-03,,,24.33,23.03,,19.98,32.32,24.4,29.85
2002-09-04,,,24.99,22.24,,20.7,34.53,24.95,30.23
2002-09-05,,,24.49,21.97,,20.23,33.89,24.4,30.93
2002-09-06,,,24.89,21.36,,20.88,34.18,24.82,31.5
2002-09-09,,,25.05,21.45,,20.9,35.05,24.52,31.39
2002-09-10,,,24.2,21.3,,21.05,35.15,24.85,30.01
2002-09-11,,,24.05,21.34,,20.49,34.4,24.77,29.21
2002-09-12,,,23.24,20.31,,20.18,33.48,24.57,29.91
2002-09-13,,,23.46,20.53,,20.56,33.43,24.3,29.33
2002-09-16,,,23.5,21.69,,20.57,33.79,24.21,29.35
2002-09-17,,,22.65,18.91,,20.11,33.08,23.8,27.26
2002-09-18,,,23.55,18.16,,20.34,31.75,23.68,28.06
2002-09-19,,,24.1,17.85,,20.38,30.28,23.15,27.88
2002-09-20,,,23.39,17.95,,20.78,30.88,23.5,28.1
2002-09-23,,,22.98,18.16,,20.29,30.82,22.69,27.79
2002-09-24,,,23.05,17.9,,19.98,31.22,23.18,27.32
2002-09-25,,,24.77,18.1,,20.68,32.62,23.05,28.23
2002-09-26,,,25.46,18.45,,21.18,32.6,23.25,28.53
2002-09-27,,,24.6,18.37,,21.0,32.0,22.3,28.02
2002-09-30,,,24.24,17.66,,20.64,31.78,22.69,27.71
2002-10-01,,,24.13,18.28,,21.48,31.55,22.55,29.38
2002-10-02,,,23.13,18.19,,20.91,30.81,22.8,29.55
2002-10-03,,,22.98,17.79,,21.1,29.76,22.3,29.57
2002-10-04,,,22.47,17.5,,21.23,29.32,22.7,29.18
2002-10-07,,,22.08,17.45,,21.11,28.39,22.45,29.02
2002-10-08,,,23.12,17.56,,21.74,29.48,22.66,29.55
2002-10-09,,,22.34,16.56,,21.53,29.7,22.51,29.75
2002-10-10,,,21.94,17.17,,22.2,29.93,22.05,23.57
2002-10-11,,,23.33,17.97,,22.65,32.4,22.65,22.81
2002-10-14,,,23.85,17.97,,23.09,32.2,22.63,23.15
2002-10-15,,,24.05,18.06,,23.54,38.2,23.4,21.99
2002-10-16,,,23.48,17.5,,23.41,37.46,24.1,21.31
2002-10-17,,,23.01,17.83,,21.72,39.39,24.08,22.41
2002-10-18,,,22.93,17.48,,22.34,39.0,24.01,23.37
2002-10-21,,,23.54,18.3,,23.11,38.39,24.0,24.52
2002-10-22,,,23.25,18.95,,22.59,38.06,23.6,24.63
2002-10-23,,,23.53,19.25,,23.12,37.49,24.05,24.5
2002-10-24,,,23.24,18.71,,22.45,38.68,23.33,23.28
2002-10-25,,,23.65,18.5,,23.93,38.57,23.55,23.67
2002-10-28,,,23.02,18.32,,23.19,36.93,23.9,23.6
2002-10-29,,,22.92,18.42,,23.5,37.66,23.65,23.61
2002-10-30,,,20.01,18.2,,23.19,38.18,24.16,23.1
2002-10-31,,,18.98,18.11,,23.84,37.99,24.0,22.53
2002-11-01,,,18.6,18.13,,23.86,40.0,24.3,23.0
2002-11-04,,,18.5,18.43,,22.86,41.7,24.78,22.7
2002-11-05,,,18.72,18.93,,23.34,43.4,25.2,22.44
2002-11-06,,,19.58,19.06,,23.17,43.29,24.85,22.36
2002-11-07,,,19.44,19.31,,22.94,40.51,24.9,22.8
2002-11-08,,,19.05,17.79,,22.57,39.22,24.9,22.15
2002-11-11,,,19.17,17.09,,21.77,37.7,24.8,21.5
2002-11-12,,,19.18,17.09,,21.84,39.69,24.82,21.75
2002-11-13,,,19.12,17.15,,21.89,41.81,25.22,21.75
2002-11-14,,,19.8,17.3,,22.52,43.16,25.2,22.16
2002-11-15,,,20.0,17.38,,22.0,43.5,25.38,22.64
2002-11-18,,,20.0,17.75,,21.51,44.26,25.3,22.88
2002-11-19,,,20.25,17.84,,21.38,41.2,25.05,22.85
2002-11-20,,,20.6,18.05,,21.9,42.65,26.05,23.4
2002-11-21,,,21.3,18.7,,21.53,43.78,26.49,23.73
2002-11-22,,,21.33,18.64,,21.81,43.6,26.3,23.75
2002-11-25,,,21.64,18.23,,22.01,45.34,26.25,23.97
2002-11-26,,,21.34,18.22,,21.87,44.17,26.61,23.58
2002-11-27,,,21.72,18.5,,22.44,45.2,27.25,23.93
2002-11-29,,,21.63,18.5,,21.74,44.48,27.15,23.91
2002-12-02,,,21.76,18.74,,21.58,43.57,27.58,23.95
2002-12-03,,,20.6,18.24,,20.98,44.53,27.07,23.43
2002-12-04,,,20.64,18.37,,21.15,44.49,26.99,23.85
2002-12-05,,,20.68,18.78,,20.55,43.89,27.06,23.81
2002-12-06,,,20.78,17.97,,21.25,43.85,27.09,23.88
2002-12-09,,,20.71,17.4,,20.62,42.42,26.86,22.96
2002-12-10,,,20.65,17.35,,20.59,42.64,27.2,22.5
2002-12-11,,,20.4,17.2,,20.38,42.23,27.2,22.45
2002-12-12,,,20.51,17.4,,20.71,41.54,27.75,23.27
2002-12-13,,,20.39,17.34,,20.36,41.17,27.4,23.25
2002-12-16,,,20.2,17.38,,21.3,43.08,27.61,23.37
2002-12-17,,,19.61,15.99,,21.12,41.68,27.47,23.2
2002-12-18,,,20.47,15.96,,21.35,40.98,26.93,23.84
2002-12-19,,,20.28,15.64,,20.81,39.95,26.7,23.39
2002-12-20,,,20.81,15.75,,20.86,39.12,26.68,23.92
2002-12-23,,,20.84,15.55,,20.92,36.65,26.65,23.47
2002-12-24,,,20.85,15.48,,20.7,35.01,26.93,23.75
2002-12-26,,,20.88,15.58,,20.8,36.96,26.62,24.08
2002-12-27,,,20.46,15.5,,20.54,37.61,26.35,24.12
2002-12-30,,,20.33,15.75,,20.62,38.5,26.15,24.24
2002-12-31,,,20.45,16.08,,20.38,37.6,26.24,24.22
2003-01-02,,,21.39,16.55,,21.2,39.68,26.78,25.12
2003-01-03,,,21.94,16.12,,21.12,39.85,26.56,24.55
2003-01-06,,,22.27,16.65,,21.47,40.81,26.55,24.99
2003-01-07,,,22.44,16.67,,21.24,41.7,26.59,25.15
2003-01-08,,,22.6,16.84,,20.79,42.2,26.13,25.27
2003-01-09,,,22.88,16.87,,20.8,42.96,26.33,25.04
2003-01-10,,,22.9,17.24,,20.89,42.6,26.4,25.48
2003-01-13,,,22.39,17.33,,20.65,42.24,26.48,24.79
2003-01-14,,,22.57,16.96,,20.27,42.63,26.94,25.38
2003-01-15,,,22.83,16.69,,20.35,42.84,26.59,25.34
2003-01-16,,,22.4,15.85,,20.25,42.32,26.52,24.81
2003-01-17,,,22.14,15.45,,20.09,41.32,26.12,25.02
2003-01-21,,,21.87,15.34,,19.8,38.93,25.9,24.7
2003-01-22,,,22.06,15.36,,20.05,38.88,25.89,24.74
2003-01-23,,,21.65,15.0,,20.02,38.6,26.01,24.28
2003-01-24,,,21.56,14.9,,22.95,40.43,25.69,24.43
2003-01-27,,,21.5,14.7,,22.62,39.74,25.16,23.65
2003-01-28,,,21.18,14.67,,22.69,38.6,25.38,23.58
2003-01-29,,,21.18,14.67,,22.69,38.6,25.48,23.58
2003-01-30,,,21.9,14.46,,22.49,37.07,25.14,23.35
2003-01-31,,,21.7,14.24,,22.72,36.91,25.52,23.18
2003-02-03,,,22.34,14.52,,22.62,36.36,25.9,23.77
2003-02-04,,,21.88,14.3,,22.35,35.74,26.04,23.17
2003-02-05,,,21.43,14.06,,22.19,36.01,25.52,22.45
