Date-Time,ADM,CAG,COKE,GIS,HRL,HSY,PEP,PPC,TSN,VMI
2001-01-02,14.63,25.56,36.75,44.0,18.63,65.13,49.38,7.44,11.81,16.98
2001-01-03,14.0,23.94,36.88,43.19,18.63,61.38,46.5,7.52,11.56,18.38
2001-01-04,14.06,22.75,37.13,41.88,18.0,57.0,44.38,8.08,10.81,17.25
2001-01-05,13.81,23.38,37.75,42.81,17.94,57.75,45.31,8.04,11.44,17.88
2001-01-08,14.69,23.81,39.0,43.06,18.38,59.19,46.06,8.0,11.75,17.75
2001-01-09,14.69,24.19,37.81,43.06,18.06,59.25,46.75,8.0,12.31,17.88
2001-01-10,14.69,24.31,39.69,42.69,18.0,58.5,46.0,8.0,12.56,18.0
2001-01-11,14.38,23.75,41.69,41.5,17.56,57.31,46.06,8.0,12.06,18.25
2001-01-12,14.31,23.5,41.0,41.0,17.19,57.19,45.69,7.6,12.0,18.81
2001-01-16,14.75,23.75,41.0,42.0,17.94,58.88,45.94,7.6,12.44,18.31
2001-01-17,14.81,23.75,42.0,41.25,17.5,57.88,45.38,8.16,12.63,18.19
2001-01-18,14.0,24.0,43.88,41.13,17.63,58.25,45.0,8.16,12.69,18.5
2001-01-19,13.69,23.63,42.25,40.56,17.63,57.25,43.81,8.16,12.62,19.06
2001-01-22,13.81,23.63,41.69,40.69,17.81,57.0,43.81,8.16,12.44,18.5
2001-01-23,14.44,23.5,41.5,40.75,18.19,57.31,43.19,8.28,12.56,19.5
2001-01-24,13.94,23.38,40.5,40.38,18.56,58.44,42.75,8.32,12.63,19.0
2001-01-25,13.81,23.5,40.63,40.5,18.94,58.38,43.75,9.04,13.06,19.44
2001-01-26,14.31,23.31,40.63,40.56,19.0,58.5,44.06,10.2,13.94,19.25
2001-01-29,14.3,23.47,40.63,40.31,18.51,59.31,43.65,11.21,13.49,20.31
2001-01-30,14.95,23.76,39.13,40.74,19.15,59.01,44.52,10.82,13.28,19.5
2001-01-31,14.93,23.4,40.81,41.9,19.29,59.5,44.07,10.74,13.6,19.56
2001-02-01,14.74,24.11,39.38,41.96,19.83,59.8,43.67,10.95,13.3,19.25
2001-02-02,15.31,24.02,40.0,41.51,19.7,59.81,44.99,11.03,13.25,19.12
2001-02-05,15.73,23.93,39.75,42.13,19.94,60.7,44.97,11.26,13.62,18.88
2001-02-06,14.98,24.02,39.94,43.35,19.88,61.05,45.26,11.5,13.85,19.0
2001-02-07,15.76,24.26,40.25,44.25,20.37,62.0,46.99,11.29,13.12,19.88
2001-02-08,15.96,24.76,40.88,44.21,21.1,63.64,46.85,11.1,13.55,19.75
2001-02-09,15.4,24.46,40.44,43.2,21.48,64.04,46.2,10.66,13.55,19.69
2001-02-12,15.77,24.8,41.38,43.47,21.47,64.67,46.95,10.76,13.47,19.81
2001-02-13,15.55,24.86,40.56,44.31,21.41,64.92,47.15,10.53,13.42,19.81
2001-02-14,15.3,20.01,40.56,43.74,21.07,63.52,46.7,10.4,13.37,19.5
2001-02-15,14.7,20.91,39.75,43.95,20.83,63.23,46.85,10.55,13.07,19.5
2001-02-16,15.06,20.54,41.69,44.23,21.47,64.39,47.32,10.59,12.89,19.44
2001-02-20,15.39,20.54,41.0,44.61,21.5,65.0,48.5,10.55,13.03,18.5
2001-02-21,15.1,20.32,40.5,44.29,20.95,63.95,47.25,10.54,12.71,16.44
2001-02-22,15.63,20.02,40.0,43.4,21.34,63.01,46.55,10.55,12.79,17.25
2001-02-23,14.95,19.8,41.0,43.47,21.25,62.82,46.38,10.35,12.75,17.12
2001-02-26,15.54,19.74,40.56,43.94,21.27,63.92,46.28,10.22,12.77,18.89
2001-02-27,15.18,19.3,40.39,44.08,21.18,63.9,46.06,10.22,12.8,18.44
2001-02-28,15.05,19.68,39.0,44.85,21.5,64.09,46.08,10.22,12.61,18.31
2001-03-01,14.98,19.72,39.19,45.05,21.09,64.9,45.81,10.2,12.5,18.5
2001-03-02,15.14,19.28,42.0,45.63,21.4,63.5,44.85,10.65,12.6,18.19
2001-03-05,15.18,19.33,39.25,46.13,21.38,64.0,45.62,10.41,12.48,17.75
2001-03-06,15.21,19.16,40.5,45.21,21.37,63.54,45.81,10.58,12.3,18.06
2001-03-07,15.03,19.47,39.0,45.1,21.35,63.72,46.02,10.65,12.47,18.12
2001-03-08,15.47,19.4,39.5,44.8,21.43,64.5,46.9,10.75,12.75,18.12
2001-03-09,15.09,19.52,39.94,44.59,21.4,64.65,46.4,10.9,12.6,17.62
2001-03-12,14.8,19.78,39.25,44.48,21.3,65.21,45.55,10.86,12.71,16.75
2001-03-13,14.59,19.61,39.63,44.14,21.17,64.75,44.85,11.0,13.39,17.62
2001-03-14,14.33,19.35,39.0,43.3,21.2,64.52,44.27,11.35,13.15,16.94
2001-03-15,14.54,19.5,41.25,43.18,20.67,65.2,44.03,12.1,13.42,16.38
2001-03-16,13.95,19.27,38.06,43.0,20.35,66.1,42.99,12.35,13.06,15.69
2001-03-19,14.33,19.17,39.38,42.66,20.48,66.41,42.68,12.05,13.47,16.3
2001-03-20,13.84,18.87,40.0,42.75,20.35,66.45,41.62,11.38,12.74,16.06
2001-03-21,13.61,18.83,39.0,43.0,20.0,65.82,42.01,11.44,12.43,16.25
2001-03-22,13.33,18.85,39.19,41.94,19.2,64.96,42.6,11.3,12.03,16.31
2001-03-23,13.68,19.03,39.69,41.81,19.73,64.71,43.85,11.3,11.85,16.25
2001-03-26,13.25,18.41,38.69,41.76,19.8,64.64,43.8,11.2,11.88,16.38
2001-03-27,13.58,18.13,39.81,42.69,20.23,66.55,44.04,10.0,12.2,16.31
2001-03-28,13.42,18.15,39.25,42.85,19.47,67.9,43.08,9.75,11.5,15.0
2001-03-29,13.41,17.99,39.31,42.86,19.3,68.97,43.25,9.75,11.5,14.88
2001-03-30,13.15,18.24,40.44,43.01,19.48,69.32,43.95,9.85,13.47,16.94
2001-04-02,12.99,18.14,39.94,42.8,19.0,68.78,44.05,9.87,13.06,15.56
2001-04-03,12.75,18.11,38.88,42.49,19.56,67.48,43.08,9.99,13.15,16.0
2001-04-04,12.71,18.99,38.63,42.5,19.69,67.33,43.9,10.45,13.35,15.44
2001-04-05,12.55,19.11,38.95,41.57,20.06,66.8,44.1,10.66,13.48,15.94
2001-04-06,12.1,19.5,39.19,40.7,19.54,66.33,42.0,10.55,13.25,16.88
2001-04-09,12.4,19.72,38.9,40.85,19.48,67.05,41.5,10.55,13.55,15.88
2001-04-10,12.42,19.49,39.75,40.51,19.62,67.0,42.15,10.25,13.66,15.6
2001-04-11,12.23,19.35,39.33,40.15,19.5,66.45,41.39,9.8,13.51,15.01
2001-04-12,12.0,19.47,39.5,40.5,19.59,65.89,41.91,9.44,13.5,15.12
2001-04-16,12.0,19.8,39.32,40.31,19.59,65.5,42.2,9.65,13.52,15.05
2001-04-17,12.0,19.94,39.95,40.4,19.52,64.9,42.27,10.2,13.53,15.0
2001-04-18,11.9,20.05,39.0,39.88,19.5,62.95,42.06,10.0,13.6,14.9
2001-04-19,11.87,20.19,40.0,39.71,19.84,63.53,42.47,10.21,14.0,14.93
2001-04-20,11.66,20.05,40.0,38.13,19.59,61.99,41.26,10.4,13.75,14.7
2001-04-23,11.0,20.16,40.0,37.98,19.53,60.78,42.27,10.18,13.81,14.73
2001-04-24,11.21,20.09,40.0,37.54,19.89,60.84,43.15,10.12,13.75,14.65
2001-04-25,11.35,20.53,39.88,37.65,19.87,62.35,44.07,10.25,13.81,15.5
2001-04-26,11.75,20.46,39.6,38.8,20.35,62.21,44.9,10.27,13.79,14.78
2001-04-27,12.05,20.72,39.63,38.99,20.48,62.65,44.1,10.4,13.86,15.0
2001-04-30,11.91,20.81,39.71,39.41,20.62,60.41,43.81,10.6,13.77,14.99
2001-05-01,11.95,21.31,39.87,39.79,20.15,59.77,44.65,10.5,13.61,15.65
2001-05-02,11.89,20.76,39.87,40.39,20.1,60.2,44.31,10.35,13.9,16.05
2001-05-03,11.65,20.7,40.5,39.98,19.52,59.89,44.24,10.21,13.67,15.56
2001-05-04,12.25,21.02,40.5,40.68,20.33,60.25,44.68,10.25,13.65,16.09
2001-05-07,12.56,21.35,40.75,40.54,20.36,61.3,44.94,10.37,13.56,15.52
2001-05-08,13.0,21.43,40.93,40.96,20.5,61.53,44.99,10.4,13.54,15.58
2001-05-09,12.65,21.2,40.5,40.6,20.4,60.88,45.54,10.2,13.35,15.55
2001-05-10,12.7,21.47,40.49,40.0,20.45,60.0,46.47,10.35,13.25,15.39
2001-05-11,12.68,21.14,40.5,39.83,20.41,59.81,46.17,10.37,13.21,15.0
2001-05-14,12.44,21.22,40.65,40.06,20.12,60.0,46.15,10.32,13.12,15.25
2001-05-15,12.45,21.12,40.54,39.98,20.43,59.5,45.0,10.45,13.11,15.5
2001-05-16,12.65,21.69,40.6,40.6,20.7,60.0,45.26,10.3,13.26,15.96
2001-05-17,12.45,21.05,40.58,39.95,21.24,59.7,44.93,10.41,13.45,16.04
2001-05-18,12.85,21.0,40.35,40.14,21.57,59.03,44.98,10.45,13.2,16.01
2001-05-21,13.15,20.85,40.42,40.89,22.0,59.21,44.93,10.55,13.35,16.26
2001-05-22,13.02,20.5,40.53,41.47,22.23,58.8,43.98,10.81,13.3,16.4
2001-05-23,13.23,20.61,40.6,41.76,22.31,59.53,44.75,11.3,12.86,16.1
2001-05-24,13.25,20.07,40.64,42.44,22.65,60.25,44.97,11.65,12.84,16.15
2001-05-25,13.2,20.27,40.54,42.2,22.55,59.76,44.81,11.64,12.63,16.15
2001-05-29,13.05,21.05,40.6,42.55,22.55,60.48,44.92,11.95,12.8,16.04
2001-05-30,13.26,20.75,40.32,42.4,22.8,60.91,45.59,12.01,12.53,16.4
2001-05-31,13.5,20.85,40.31,42.36,23.59,60.64,44.76,12.0,12.74,15.92
2001-06-01,13.36,20.64,40.45,42.65,23.64,60.9,44.81,12.1,12.82,16.05
2001-06-04,13.31,20.61,40.69,42.8,24.05,61.23,44.92,12.15,12.55,16.05
2001-06-05,13.49,20.61,40.55,42.95,24.06,61.02,45.6,12.22,12.35,16.2
2001-06-06,13.46,20.39,40.8,42.91,23.95,60.83,44.6,12.08,12.19,16.15
2001-06-07,13.67,20.4,40.68,43.11,23.79,60.98,44.31,12.15,12.08,16.1
2001-06-08,13.61,20.25,40.4,42.92,23.94,60.96,44.5,12.15,11.88,15.97
2001-06-11,13.69,19.99,40.33,42.8,23.76,61.06,44.02,12.25,11.6,16.19
2001-06-12,14.0,20.29,40.4,42.84,23.8,60.95,44.22,12.29,11.36,16.25
2001-06-13,14.01,20.45,40.31,42.71,23.99,60.84,44.32,12.19,11.38,16.2
2001-06-14,13.8,20.53,40.23,42.82,23.9,59.95,43.78,12.05,11.43,16.19
2001-06-15,13.9,20.6,40.05,42.84,23.72,60.05,43.26,12.12,11.38,16.2
2001-06-18,13.6,20.27,39.85,42.7,23.8,59.81,43.36,12.1,9.37,16.24
2001-06-19,13.48,20.11,39.85,42.87,23.99,60.11,43.71,12.08,8.72,16.09
2001-06-20,13.54,20.22,39.85,43.0,23.95,60.5,44.06,12.22,9.54,16.48
2001-06-21,13.9,20.99,40.0,43.0,25.01,61.51,45.17,12.44,9.29,16.62
2001-06-22,13.55,20.53,39.7,43.1,24.35,61.01,45.32,12.48,9.24,15.59
2001-06-25,13.65,19.81,40.01,42.53,24.09,60.96,44.88,12.3,9.35,15.05
2001-06-26,13.75,19.7,39.51,42.3,24.2,61.55,44.83,12.35,8.89,15.22
2001-06-27,13.8,19.02,39.9,42.8,24.4,61.15,45.37,12.35,8.85,15.99
2001-06-28,13.93,19.6,39.9,43.25,24.5,61.18,45.59,12.49,9.17,16.48
2001-06-29,13.05,19.81,39.35,43.78,24.34,61.71,44.2,12.55,9.21,18.2
2001-07-02,13.52,19.58,39.45,43.75,24.72,61.63,45.19,12.7,9.3,17.08
2001-07-03,13.66,19.69,39.95,43.77,24.94,61.78,45.62,12.99,9.41,16.94
2001-07-05,13.84,19.88,40.45,43.73,25.02,61.73,44.97,13.0,9.42,16.36
2001-07-06,13.83,19.97,40.54,43.55,25.15,61.33,44.89,13.0,9.93,16.2
2001-07-09,13.85,19.78,39.64,43.51,25.06,61.27,45.23,13.01,9.98,16.54
2001-07-10,13.86,19.66,38.69,43.58,25.25,61.79,45.23,13.05,9.95,15.9
2001-07-11,13.93,19.85,39.49,44.07,25.1,62.24,45.09,13.12,9.88,16.55
2001-07-12,13.95,20.0,39.5,43.69,25.0,62.3,45.55,13.2,9.62,17.0
2001-07-13,14.16,20.27,39.33,43.45,25.0,62.4,45.44,13.0,9.65,16.74
2001-07-16,13.78,20.51,39.15,43.5,24.75,62.94,45.99,13.0,9.65,16.75
2001-07-17,13.8,20.96,39.3,43.99,24.63,64.1,46.15,13.1,9.48,16.75
2001-07-18,13.77,21.14,38.9,44.1,24.53,64.32,46.99,13.77,9.41,16.54
2001-07-19,13.89,21.19,38.75,43.98,24.9,64.61,46.47,14.08,9.6,17.1
2001-07-20,13.85,21.25,36.95,44.25,24.9,62.62,46.24,14.6,10.0,17.0
2001-07-23,13.25,21.09,37.25,44.23,24.63,61.18,45.05,14.94,9.95,17.0
2001-07-24,13.09,21.0,38.06,44.3,24.95,60.21,44.62,14.4,10.08,17.2
2001-07-25,13.18,21.29,37.25,45.2,25.23,60.7,45.8,14.9,10.26,17.13
2001-07-26,13.05,21.44,37.15,44.46,25.03,60.74,45.73,14.98,10.59,17.2
2001-07-27,13.0,21.28,37.84,43.7,25.1,60.32,45.67,14.65,10.4,16.75
2001-07-30,13.33,21.43,37.53,43.39,25.2,59.52,46.1,14.9,9.88,17.0
2001-07-31,13.39,21.49,37.01,43.98,25.3,60.36,46.63,15.02,10.3,16.91
2001-08-01,13.18,21.1,37.88,43.65,25.02,59.9,43.69,15.35,10.37,17.0
2001-08-02,13.16,21.32,37.1,44.04,25.2,60.37,44.45,15.05,10.39,17.25
2001-08-03,13.18,20.98,37.6,43.41,25.09,59.7,44.44,15.2,10.66,17.77
2001-08-06,13.15,21.03,37.2,42.94,25.2,59.21,44.0,14.98,10.51,17.35
2001-08-07,13.16,20.83,37.03,43.17,25.0,59.16,44.49,14.3,10.5,17.35
2001-08-08,13.2,20.61,37.1,42.91,24.89,58.9,44.63,14.33,10.73,17.46
2001-08-09,13.44,21.07,37.65,44.15,25.29,59.01,45.33,14.3,10.75,18.04
2001-08-10,13.25,21.39,37.9,44.5,25.62,59.47,45.66,14.3,10.7,18.01
2001-08-13,13.41,21.39,38.59,43.8,25.94,59.65,45.05,14.55,10.63,17.8
2001-08-14,13.51,21.38,39.12,43.87,26.39,59.83,45.55,15.09,10.69,18.08
2001-08-15,13.4,21.42,39.2,44.2,26.05,60.3,45.56,14.95,10.48,18.0
2001-08-16,13.55,21.26,39.75,44.1,24.87,60.26,45.95,15.0,10.54,17.75
2001-08-17,13.66,21.49,39.74,44.3,25.13,60.28,45.68,14.74,10.39,17.55
2001-08-20,14.0,22.19,38.19,44.45,25.14,60.69,46.51,14.77,10.23,17.85
2001-08-21,14.05,22.19,37.84,45.0,24.78,62.79,46.05,14.85,10.2,17.25
2001-08-22,14.45,22.63,39.14,45.07,24.99,63.35,46.93,14.7,10.25,17.3
2001-08-23,14.4,22.2,39.34,45.05,25.12,63.5,47.25,14.6,10.19,17.5
2001-08-24,14.03,22.16,39.5,44.85,25.09,64.05,47.1,14.99,10.21,17.5
2001-08-27,14.35,22.28,39.86,44.7,25.18,65.19,46.88,14.8,10.26,17.43
2001-08-28,14.2,22.18,38.88,44.53,25.05,64.27,46.61,14.4,10.32,17.48
2001-08-29,14.15,22.3,40.1,44.05,24.95,64.0,46.99,14.3,10.38,17.55
2001-08-30,13.84,23.0,38.65,44.02,25.44,64.5,47.25,14.6,10.24,17.55
2001-08-31,13.43,22.95,40.35,44.34,25.47,64.48,47.0,14.55,10.55,17.55
2001-09-04,13.8,23.5,41.7,44.74,25.92,65.05,47.3,14.62,10.49,17.15
2001-09-05,14.05,23.39,41.35,44.91,25.72,66.0,47.8,14.74,10.49,17.16
2001-09-06,13.65,23.1,41.47,45.11,25.86,65.75,47.1,14.84,10.47,17.1
2001-09-07,13.21,22.82,41.34,45.25,25.34,65.12,47.4,14.6,10.17,16.81
2001-09-10,13.25,22.87,38.66,45.73,24.74,66.1,46.9,14.67,10.05,15.74
2001-09-17,12.52,22.48,39.15,45.04,24.35,63.96,47.9,14.7,9.8,14.9
2001-09-18,12.7,22.57,38.4,46.4,23.85,63.5,49.5,14.5,9.54,15.28
2001-09-19,12.41,22.5,38.06,46.03,23.74,62.74,49.59,13.84,9.2,15.83
2001-09-20,12.43,21.96,37.6,45.7,22.99,62.0,48.76,12.48,8.56,15.01
2001-09-21,12.05,21.81,37.03,43.4,21.73,60.25,47.0,11.9,8.64,15.0
2001-09-24,12.19,22.0,38.34,44.65,22.5,62.0,47.4,12.47,8.35,15.54
2001-09-25,12.25,21.82,38.25,44.7,22.25,63.2,48.0,12.7,8.84,15.1
2001-09-26,12.18,21.72,38.54,44.62,22.52,63.7,48.17,13.2,9.99,13.98
2001-09-27,12.24,22.0,37.33,45.21,23.77,64.94,48.89,13.4,10.11,13.5
2001-09-28,12.59,22.45,37.75,45.5,23.62,65.37,48.5,13.8,10.02,14.0
2001-10-01,12.5,22.5,38.3,44.6,23.46,64.42,48.94,13.4,10.29,13.13
2001-10-02,12.5,23.0,38.99,44.1,23.45,64.73,49.35,13.65,10.2,13.56
2001-10-03,12.47,22.93,37.92,43.43,23.18,64.2,49.08,14.28,10.18,13.3
2001-10-04,12.43,22.85,38.0,43.17,23.08,63.49,48.65,14.0,9.8,13.11
2001-10-05,12.29,22.95,37.6,43.48,23.22,64.3,48.85,14.0,9.75,13.12
2001-10-08,12.24,22.65,37.5,42.95,23.23,63.6,48.62,13.47,9.75,14.43
2001-10-09,12.0,22.41,36.53,42.93,22.67,63.17,48.93,13.9,9.58,13.6
2001-10-10,12.04,22.77,38.0,43.4,22.8,64.11,49.89,13.94,9.47,14.6
2001-10-11,12.05,22.82,38.46,43.2,22.82,63.09,49.0,14.0,9.79,16.05
2001-10-12,12.05,22.03,38.08,42.75,22.44,61.03,47.78,13.76,9.47,15.24
2001-10-15,12.15,21.97,37.43,42.95,22.1,60.9,47.9,13.96,9.32,16.0
2001-10-16,12.36,21.96,38.29,42.98,22.35,60.9,47.92,14.0,9.26,15.78
2001-10-17,12.01,21.89,37.83,43.0,22.3,61.25,48.16,13.57,8.75,15.97
2001-10-18,12.19,22.03,37.63,42.98,22.85,62.06,47.55,13.5,8.85,15.72
2001-10-19,12.23,22.47,37.39,42.99,23.23,64.55,47.32,13.19,9.09,16.35
2001-10-22,13.14,22.67,38.0,43.15,23.48,64.75,47.7,13.2,9.27,16.76
2001-10-23,12.75,22.71,37.75,43.2,23.08,64.01,47.9,12.99,9.09,16.28
2001-10-24,12.75,22.65,38.02,43.86,23.09,64.0,48.25,12.75,9.18,16.25
2001-10-25,13.13,22.96,37.49,44.4,22.96,64.54,48.4,12.74,9.0,16.15
2001-10-26,13.33,23.13,38.0,44.83,23.19,64.89,48.7,12.5,8.99,16.0
2001-10-29,13.14,22.97,37.55,44.91,23.12,64.14,48.15,12.5,9.09,15.56
2001-10-30,13.42,23.09,37.06,44.99,23.92,63.76,48.75,12.45,9.48,15.85
2001-10-31,13.93,22.9,38.25,45.92,24.0,63.73,48.71,12.35,9.79,15.72
2001-11-01,14.69,23.58,38.0,47.0,24.41,64.84,48.49,12.64,9.75,15.69
2001-11-02,14.7,23.98,37.92,48.96,24.65,65.75,49.0,12.55,9.72,15.48
2001-11-05,14.92,24.33,38.3,50.2,24.68,66.78,48.61,12.5,9.85,15.13
2001-11-06,14.92,24.66,38.0,50.24,25.0,67.47,48.74,12.49,10.0,15.46
2001-11-07,14.54,24.7,38.0,50.79,24.55,67.31,48.87,12.45,10.16,15.06
2001-11-08,14.4,23.98,38.0,49.61,24.59,66.27,49.03,12.4,10.12,15.1
2001-11-09,14.47,23.59,37.25,48.75,24.55,66.17,49.2,12.3,10.39,15.4
2001-11-12,14.83,23.45,37.8,49.13,24.51,66.43,49.02,12.53,10.46,15.5
2001-11-13,14.95,23.55,38.0,49.46,24.89,66.44,49.44,12.68,10.66,15.22
2001-11-14,15.05,23.45,38.2,50.01,24.98,66.76,50.28,12.95,10.96,15.65
2001-11-15,15.06,23.36,37.43,49.5,25.08,66.32,50.22,13.03,11.05,15.65
2001-11-16,15.04,23.32,38.0,48.47,25.51,66.7,49.76,12.87,11.1,15.65
2001-11-19,15.13,23.2,37.35,47.99,25.21,66.6,49.92,12.98,11.2,15.4
2001-11-20,15.0,23.19,37.87,48.0,25.67,65.97,49.68,13.05,11.69,15.28
2001-11-21,14.71,23.16,38.0,48.23,25.12,66.06,49.33,13.01,11.72,15.35
2001-11-23,14.85,23.18,38.1,48.59,24.9,66.36,49.4,13.22,11.75,15.48
2001-11-26,15.24,23.08,37.98,48.55,25.7,66.48,48.99,13.25,11.77,15.1
2001-11-27,15.04,22.7,37.38,47.9,25.79,65.85,48.44,13.35,11.64,15.1
2001-11-28,15.44,22.75,37.9,48.52,25.53,65.2,48.45,13.45,11.65,15.1
2001-11-29,15.2,22.83,37.3,48.85,25.9,65.5,48.53,14.3,11.94,15.5
2001-11-30,15.39,22.97,37.1,49.35,25.04,65.46,48.63,14.15,12.03,15.34
2001-12-03,15.46,23.15,37.0,50.37,25.77,65.9,48.78,13.69,11.38,15.15
2001-12-04,15.6,23.3,37.05,50.41,26.27,65.62,48.47,14.28,11.9,15.4
2001-12-05,15.49,23.27,37.93,50.02,26.28,65.9,48.3,14.53,12.13,15.54
2001-12-06,15.47,23.2,38.01,49.06,25.89,64.96,47.48,14.53,12.0,15.5
2001-12-07,15.6,23.29,38.97,49.09,25.58,65.23,47.6,14.25,11.72,15.49
2001-12-10,15.56,23.27,38.99,48.87,26.04,65.18,46.98,14.02,11.32,15.2
2001-12-11,15.28,22.86,38.37,48.75,26.06,64.96,46.6,13.47,11.23,15.26
2001-12-12,14.87,22.94,38.99,48.34,26.05,64.95,47.09,13.62,11.38,15.15
2001-12-13,15.0,23.44,38.0,49.17,26.0,65.25,47.23,13.5,11.23,15.15
2001-12-14,14.82,23.78,37.94,49.55,26.36,66.14,47.49,14.0,11.24,14.1
2001-12-17,14.79,23.78,39.6,49.5,26.48,66.16,47.4,14.05,11.5,14.9
2001-12-18,14.7,23.92,40.0,50.39,26.98,66.53,47.38,13.69,11.59,14.69
2001-12-19,14.5,24.31,38.25,51.35,26.77,67.06,49.38,13.25,10.86,14.5
2001-12-20,14.48,24.24,38.22,51.29,26.57,67.69,49.1,13.3,10.39,14.2
2001-12-21,14.26,24.01,38.34,51.9,27.14,68.29,49.12,13.7,11.02,14.25
2001-12-24,14.57,24.13,38.6,51.74,27.14,67.92,49.25,13.78,11.09,14.14
2001-12-26,14.4,24.18,38.64,52.37,26.95,67.75,49.45,13.7,11.22,14.22
2001-12-27,14.67,24.19,38.86,52.86,27.03,68.06,49.4,13.63,11.17,14.6
2001-12-28,14.33,23.9,38.41,52.36,27.1,67.99,49.05,13.8,11.39,14.96
2001-12-31,14.35,23.77,37.86,52.01,26.87,67.7,48.69,13.55,11.55,14.46
2002-01-02,14.17,23.85,38.15,50.95,26.65,67.65,49.15,13.64,11.28,14.88
2002-01-03,14.02,23.46,38.4,50.97,26.75,67.25,48.79,13.65,11.5,15.0
2002-01-04,13.5,23.23,41.01,50.11,26.69,66.75,48.36,14.07,12.54,14.95
2002-01-07,13.43,23.3,40.02,49.35,26.55,66.84,48.08,13.95,12.41,14.35
2002-01-08,13.73,23.5,39.83,49.34,26.7,67.36,47.8,14.15,12.4,15.11
2002-01-09,13.77,23.4,39.85,48.57,26.5,67.16,47.61,14.5,12.26,15.08
2002-01-10,13.94,23.95,39.92,48.48,26.54,67.18,48.15,14.24,12.1,14.9
2002-01-11,13.91,24.06,40.24,48.48,26.62,67.5,48.45,13.75,11.72,14.9
2002-01-14,14.04,24.35,37.5,48.93,26.26,68.02,48.27,13.6,11.99,15.0
2002-01-15,14.31,24.7,38.04,49.5,26.5,68.75,48.62,13.7,12.17,14.7
2002-01-16,13.81,24.31,38.46,49.17,26.09,68.63,48.63,13.12,11.99,15.08
2002-01-17,13.63,24.42,39.06,49.38,26.47,68.77,48.61,13.25,12.2,14.61
2002-01-18,13.48,24.41,39.51,49.95,26.3,69.31,49.11,13.22,12.01,14.8
2002-01-22,13.65,25.08,39.75,49.92,26.37,69.89,49.42,12.97,12.11,14.7
2002-01-23,13.72,24.95,40.5,49.45,26.3,70.0,49.41,13.2,12.3,15.08
2002-01-24,13.64,24.36,40.75,48.68,25.9,69.05,49.6,13.26,12.1,15.0
2002-01-25,13.48,24.22,40.57,48.46,25.82,68.43,49.12,13.05,12.1,14.99
2002-01-28,13.62,24.86,40.95,48.27,25.99,69.2,48.63,13.05,12.38,15.05
2002-01-29,13.54,24.83,40.65,48.05,25.8,69.36,47.55,13.05,12.5,14.85
2002-01-30,13.59,24.72,41.03,49.37,26.36,69.72,48.67,13.11,12.56,15.0
2002-01-31,13.94,24.8,42.0,49.55,25.99,70.37,50.09,13.05,12.62,14.5
2002-02-01,13.56,24.58,41.13,48.83,25.85,69.77,50.12,12.95,12.7,15.0
2002-02-04,13.41,24.39,41.0,48.67,25.74,70.1,50.3,12.25,12.83,14.4
2002-02-05,13.42,24.38,41.5,48.71,26.27,69.93,50.81,12.25,12.73,15.0
2002-02-06,13.17,23.95,41.6,43.55,26.11,70.03,49.1,12.24,12.34,14.53
2002-02-07,13.49,24.0,41.7,44.9,25.9,70.6,48.6,12.1,12.51,14.45
2002-02-08,13.33,23.96,41.9,46.0,25.7,70.38,48.57,12.15,12.56,14.9
2002-02-11,13.61,23.88,42.97,46.21,26.32,69.5,48.92,12.35,12.75,14.92
2002-02-12,13.6,23.64,44.18,46.63,25.7,69.69,49.02,12.31,12.45,15.09
2002-02-13,13.84,23.81,45.0,45.97,26.18,69.95,49.62,12.75,12.5,15.38
2002-02-14,14.0,24.19,44.75,46.85,26.35,70.17,49.41,12.8,12.59,15.72
2002-02-15,13.96,23.99,44.77,46.87,26.45,70.94,49.88,12.75,12.65,16.07
2002-02-19,13.7,23.47,44.55,46.6,26.31,70.37,49.47,12.6,12.6,15.7
2002-02-20,13.93,23.39,44.5,47.5,26.8,71.16,49.92,13.1,12.8,16.0
2002-02-21,13.65,23.68,44.25,46.28,26.37,70.77,49.48,12.55,12.87,16.16
2002-02-22,13.99,24.14,43.76,47.27,26.73,71.65,50.2,12.95,12.8,16.4
2002-02-25,13.99,24.16,44.0,47.53,26.85,72.07,50.63,12.56,12.9,16.88
2002-02-26,14.07,23.8,43.95,47.76,26.62,71.72,50.43,12.5,12.82,17.25
2002-02-27,14.05,23.6,43.95,47.36,26.61,70.99,50.62,12.29,12.9,16.9
2002-02-28,13.85,23.41,44.25,46.23,27.37,70.65,50.5,12.4,12.99,17.19
2002-03-01,13.81,23.66,44.0,45.94,27.6,71.06,51.25,12.39,12.63,17.27
2002-03-04,14.0,23.48,44.25,44.0,27.19,69.99,50.99,12.72,12.75,18.22
2002-03-05,14.0,23.05,45.0,45.01,27.61,69.29,50.39,12.63,12.63,18.75
2002-03-06,14.41,23.3,46.0,45.44,27.8,69.44,49.88,12.6,13.05,18.21
2002-03-07,14.39,22.96,45.33,45.39,27.64,69.07,49.48,12.42,12.75,17.56
2002-03-08,14.34,22.85,46.0,46.0,27.7,68.98,49.53,12.95,12.74,18.35
2002-03-11,14.37,22.72,45.63,46.27,27.31,68.57,49.5,12.58,12.74,18.79
2002-03-12,14.18,22.84,45.97,46.8,27.7,68.76,49.93,12.52,12.75,19.17
